adsh,name,sic,countryba,cityba,fye,form,period,fy,fp,custom,abstract,datatype,qtrs,uom,iprx,value,instance,Ticker,Name,S&P Rating,Mkt cap,sales 1,country,industry,foreign scr,sales 2,ebitda,fcf,net income,ltm sales gr,ltm ebitda gr,ltm ni gr,sales gr,sales 3yr avg growth,ebitda gr,ni growth,ni 5yr gr,tang assets,tang eq,ebitda/int,debt/t. bv,cfo,cash,debt,cash int,interest,ebit,ret on cap,capex,cfo/debt,debt/ebitda,cfo/interest,ebitda/int.1,ebit/int,ebit/sales,debt/t asts,cfo/capex
0000089089-17-000042,SERVICE CORP INTERNATIONAL,7200.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,187470180.0,sci-20170930.xml,SCI US,SERVICE CORP INTERNATIONAL,BB+,6860727296.0,3111802944.0,US,Funeral Serv&Rel Items,6.641872085,3095.031,818.09,287.839,546.663,1.705339149,8.728461212,49.18056491,2.107921879,1.11731696,8.095859116,13.97640529,21.85353158,11058.522,-396.544,5.086264245,-11.08024035,502.34,330.039,3232598500,2.97022912,169.125,569.197,12.3463125,-214.501,0.155398204,3.951397157,2.97022912,5.086264245,3.365540281,0.18390672,0.292317409,2.341900504
0000007789-17-000053,ASSOCIATED BANC-CORP,6022.0,US,GREEN BAY,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,151164803.0,asb09302017form10-q_htm.xml,ASB US,ASSOCIATED BANC-CORP,BBB,4577295872.0,1284576960.0,US,Commer Banks-Central US,8.17843E-15,1219.285,,410.999,229.264,11.33349512,,13.28909864,6.538855748,5.886492977,,22.75475386,6.414912659,29491.775,2245.624,,2.36207471,458.368,483.666,,,,,2.971617944,-47.369,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,#VALUE!,9.676539509
0001298675-17-000028,CUBESMART,6798.0,US,MALVERN,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,180881391.0,cube-20170930.xml,CUBE US,CUBESMART,BBB,5426479104.0,568782992.0,US,REITS-Storage,0,558.943,344.034,194.847,134.288,8.503924991,10.33363424,47.95503443,9.588286386,14.08298346,11.91955601,68.02172091,,3545.336,1689.69,5.425804722,,293.438,5.268,,4.500858948,59.59,195.715,6.182553879,-98.591,#VALUE!,#VALUE!,4.924282598,5.425804722,3.284359792,0.350151983,#VALUE!,2.976316297
0000866368-17-000025,PS BUSINESS PARKS INC/CA,6798.0,US,GLENDALE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,27251037.0,psb-20170930.xml,PSB US,PS BUSINESS PARKS INC/CA,A-,3195234048.0,406001000.0,US,REITS-Diversified,3.03365E-16,402.179,267.16,219.846,155.037,3.744768057,5.684968299,25.32851323,3.956874514,2.209558414,7.33584839,31.77726174,34.49270021,2100.159,1889.936,224.8821549,,271.614,114.882,,211.3727626,1.285,172.89,9.036569641,-51.768,#VALUE!,#VALUE!,211.3727626,224.8821549,134.5447471,0.429883211,#VALUE!,5.246754752
0001193125-17-320070,UNITIL CORP,4931.0,US,HAMPTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,14120764.0,utl-20170930.xml,UTL US,UNITIL CORP,BBB+,685269120.0,426000000.0,US,Electric-Distribution,0,406.2,116.6,-33.1,29,11.0531804,1.369863014,12.58741259,5.946791862,-1.329017792,4.200178731,7.011070111,9.886384555,1241.9,336.8,5.069565217,,86.2,8.9,,3.731601732,23.1,69.7,5.656713731,-119.3,#VALUE!,#VALUE!,3.731601732,5.069565217,3.017316017,0.17159035,#VALUE!,0.722548198
0001108426-17-000048,PNM RESOURCES INC,4911.0,US,ALBUQUERQUE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,79653624.0,pnm-20170930.xml,PNM US,PNM RESOURCES INC,BBB+,3022854912.0,1432703008.0,US,Electric-Integrated,0,1445.003,574.679,24.001,80.402,3.656212559,4.187648111,-44.07562474,6.020172405,0.318269539,10.51136691,-27.17805393,-0.933073671,6367.806,1494.68,4.751180191,2.006841873,524.462,3.974,,3.844155654,127.625,306.485,-1.140312232,-500.461,#VALUE!,#VALUE!,4.109398629,4.751180191,2.401449559,0.212099906,#VALUE!,1.047957783
0001020569-17-000038,IRON MOUNTAIN INC,6798.0,US,BOSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,266937094.0,irm-20170930.xml,IRM US,IRON MOUNTAIN INC,BB-,9326838784.0,3949160000.0,US,REITS-Storage,35.83203877,3845.578,1186.447,377.837,183.821,6.744468852,21.04055664,70.08135762,9.515291818,7.578061626,22.68305823,10.01375804,5.953794296,5491.387,-3182.173,3.21994583,-2.219101296,720.968,925.699,8155149938,1.995847567,361.234,649.109,6.446888943,-343.131,0.088406468,6.873589749,1.995847567,3.21994583,1.796921109,0.168793612,1.48508017,2.101145044
0000073124-17-000310,NORTHERN TRUST CORP,6022.0,US,CHICAGO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,227421128.0,ntrs-20170930.xml,NTRS US,NORTHERN TRUST CORP,A+,24341776384.0,5972200064.0,US,Fiduciary Banks,31.80659684,5715.5,,1247.6,1199,13.73885884,,22.69563582,11.11435126,8.217005992,,13.14309414,10.16567976,137823.5,9449.2,,1.27381259,1720.4,4518.1,3151100000,,,,6.338210231,-472.8,0.545968075,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,0.0228633,3.638747885
0001579241-17-000052,ALLEGION PLC,7381.0,IE,DUBLIN 2,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,95042640.0,alle-20170930.xml,ALLE US,ALLEGION PLC,BBB,7313772544.0,2472500032.0,IE,Electronic Secur Devices,,2408.2,555.1,297.9,273.3,8.229371854,10.10794897,15.55462886,7.605004468,4.483483221,12.73354996,11.83853041,9.553665374,1386.5,-750,9.505136986,-1.559619756,347.2,466.2,1290609554,3.284768212,105.7,488.2,17.90650431,-49.3,0.269020169,2.325003701,3.284768212,9.505136986,4.618732261,0.202724026,0.930839924,7.042596349
0001437749-17-017736,KIMCO REALTY CORP,6798.0,US,NEW HYDE PARK,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,425653409.0,kim-20170930.xml,KIM US,KIMCO REALTY CORP,BBB+,5948561408.0,1211324000.0,US,REITS-Shopping Centers,9.41071E-15,1200.834,698.29,92.604,426.075,3.782285136,6.419597435,56.70975323,2.565955353,6.768035102,6.423447328,-9.558064893,33.95370473,11763.726,5538.29,3.633993391,,614.181,238.513,5549628000,2.974876003,191.956,337.479,4.612787832,-521.577,0.110670661,7.947454496,3.199592615,3.633993391,1.758106024,0.281037179,0.471757673,1.177546172
0000740260-17-000141,VENTAS INC,6798.0,US,CHICAGO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,356163849.0,vtr-20170930.xml,VTR US,VENTAS INC,BBB+,18542493696.0,3634411008.0,US,REITS-Health Care,0,3574.149,1941.661,630.305,1356.47,4.597119271,3.8399535,77.13129566,3.793412675,8.975295468,4.95810943,5.988118005,8.433106966,22919.9,10056.034,4.737029447,1.137472133,1442.18,81.355,10904221469,3.183339219,448.196,1053.713,3.991497179,-811.875,0.132258869,5.615924442,3.217744023,4.737029447,2.35100938,0.294815073,0.475753449,1.776357198
0000783280-17-000082,DUKE REALTY CORP,6798.0,US,INDIANAPOLIS,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,356140850.0,a3rdqd0c2017_htm.xml,DRE US,DUKE REALTY CORP,BBB+,9982562304.0,834416000.0,US,REITS-Diversified,,780.934,424.997,-1380.445,1634.431,14.64151856,-3.254806791,382.8968015,6.902428574,-8.487194132,-4.079255921,23.35751783,,7388.196,4574.378,,,448.116,67.562,2444533000,4.231980961,87.003,182.391,3.569058621,-1828.561,0.183313541,5.751882954,5.150581014,,2.096375987,0.233554948,0.33087008,0.245064835
0001193125-17-322992,ALCOA CORP,3334.0,US,PITTSBURGH,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,185022929.0,aa-20170930.xml,AA US,ALCOA CORP,BB+,9358219264.0,12087000064.0,US,Metal-Aluminum,53.91349125,11652,1957,819,217,22.78545307,78.22374039,305.7142857,25.04829363,-2.188305807,175.6338028,,35.93139854,17231,6582,19.57,,1224,1358,,10.11570248,104,1205,6.96705715,-405,#VALUE!,#VALUE!,11.76923077,19.57,11.58653846,0.103415723,#VALUE!,3.022222222
0000106535-17-000055,WEYERHAEUSER CO,6798.0,US,SEATTLE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,754829417.0,wy-20170930.xml,WY US,WEYERHAEUSER CO,BBB,27350915072.0,7368000000.0,US,REITS-Diversified,14.28571429,7196,1652,782,582,10.74703141,14.22976501,-37.08068903,13.05577376,9.986425142,19.10598414,79.15591596,30.39734878,18019,8859,4.335958005,0.696011619,1201,824,6253928000,2.987562189,393,1131,6.497940505,-419,0.192039307,3.785670702,3.055979644,4.335958005,2.877862595,0.15717065,0.347074088,2.866348449
0000072903-17-000064,XCEL ENERGY INC,4931.0,US,MINNEAPOLIS,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,507762881.0,xel-20170930.xml,XEL US,XCEL ENERGY INC,A-,22516920320.0,11408825088.0,US,Electric-Integrated,0,11404,3799,-221,1148,1.136264613,2.947187192,6.987093546,2.674728908,-0.746454906,4.093913041,4.239085829,5.283348069,43030,11455,6.167207792,1.384309316,3126,83,4214000000,4.478510029,628,2190,6.054441193,-3347,0.741813004,1.109239273,4.977707006,6.167207792,3.487261146,0.192037881,0.097931676,0.93397072
0000906163-17-000009,NVR INC,1531.0,US,RESTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,3739858.0,nvr-20170930.xml,NVR US,NVR INC,BBB+,10567138304.0,6558162048.0,US,Bldg-Residential/Commer,0,6305.84,885.913,548.635,537.521,10.11738512,29.6193936,29.76244486,8.300426755,12.41219244,26.9027251,41.14193133,27.15245478,2940.352,1556.565,38.10214614,0.421206011,568.904,666.794,600000000,23.0680399,24.185,863.246,30.07533043,-20.269,0.948173333,0.677267407,23.52301013,38.10214614,35.69344635,0.136896274,0.204057201,28.06768958
0000086521-17-000081,SEMPRA ENERGY,4932.0,US,SAN DIEGO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,251277393.0,sre20170930form10q_htm.xml,SRE US,SEMPRA ENERGY,BBB+,27271827456.0,11137999872.0,US,Electric-Distribution,23.73516552,11207,3400,-324,257,5.154833837,8.306606799,-86.90884167,10.05597565,0.766968274,16.6781057,23.38923213,4.930537085,47461,12147,5.49273021,2.36783568,3625,288,13206000000,3.961748634,659,1910,0.546418845,-3949,0.274496441,3.884117647,5.500758725,5.49273021,2.898330804,0.170429196,0.27824951,0.917953912
0001362468-17-000053,ALLEGIANT TRAVEL CO,4512.0,US,LAS VEGAS,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,16077909.0,algt-20170930.xml,ALGT US,ALLEGIANT TRAVEL CO,BB-,2599971072.0,1553385024.0,US,Airlines,0,1503.778,348.882,-177.308,194.902,11.41558112,-18.57935704,9.739893978,10.34222145,9.773933978,-26.67064615,-34.09967742,12.82272772,2180.157,547.947,9.691705095,,391.131,59.449,1267100000,8.621677027,42.178,227.169,15.45586883,-568.439,0.30868203,3.631886999,9.273341552,9.691705095,5.385959505,0.151065516,0.581196675,0.688079108
0001510295-17-000098,MARATHON PETROLEUM CORP,2911.0,US,FINDLAY,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,488412170.0,mpc-20170930.xml,MPC US,MARATHON PETROLEUM CORP,BBB,35439960064.0,71365000192.0,US,Oil Refining&Marketing,,66974,5777,3877,3432,16.62472219,23.22607261,185.8686617,19.95414898,-7.557226653,26.57756354,20.82327415,-9.299416142,45461,18242,11.00380952,1.513594106,6609,3011,5100000000,8.800266312,688,3663,11.91678652,-2732,1.295882353,0.882811148,9.606104651,11.00380952,5.324127907,0.054692866,0.11218407,2.419106881
0000833079-17-000080,MERITAGE HOMES CORP,1531.0,US,SCOTTSDALE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,40326062.0,mth-20170930.xml,MTH US,MERITAGE HOMES CORP,BB,1729381504.0,3324660032.0,US,Bldg-Residential/Commer,0,3254.833,259.57,-105.228,143.255,6.147985744,14.8472044,7.501445999,6.481367585,14.24409328,12.7599404,10.06440323,7.623210467,3218.296,1543.863,455.3859649,0.823519659,-87.132,170.746,1316854000,-1.057209071,3.853,242.866,7.209357786,-18.096,-0.066166788,5.073213391,-22.61406696,455.3859649,63.03296133,0.074617039,0.409177403,-4.814986737
0000008858-17-000072,AVNET INC,5065.0,US,PHOENIX,630.0,10-Q,20170930,2018,Q1,0,0,shares,0,shares,,120927437.0,avt-20170930.xml,AVT US,AVNET INC,BBB-,4593023488.0,18584075776.0,US,Electronic Parts Distrib,,17439.963,616.76,-489.088,525.278,10.2400315,-28.37987454,,4.177664632,-11.44256385,-5.47768436,-4.974338928,-9.273379732,8273.951,3756.43,5.313003403,0.433427738,-368.691,836.384,1523802000,-3.455689796,106.691,461.4,-1.264391005,-120.397,-0.241954663,2.470656333,-3.455689796,5.313003403,4.324638442,0.026456478,0.184168603,-3.062293911
0001114483-17-000025,INTEGER HOLDINGS CORP,3690.0,US,FRISCO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,31669830.0,gb-20170929.xml,ITGR US,INTEGER HOLDINGS CORP,B,2130509952.0,1498252992.0,US,Medical Products,41.01664864,1461.921,242.235,102.056,66.679,7.021664299,16.51447795,454.096065,5.418531301,31.68379789,21.85226918,8.664699373,20.84266561,937.714,-1017.25,2.581389401,-1.578793764,149.357,44.096,,1.402940071,106.46,139.439,5.799430467,-47.301,#VALUE!,#VALUE!,1.402940071,2.581389401,1.30977832,0.095380667,#VALUE!,3.15758652
0001287151-17-000123,XERIUM TECHNOLOGIES INC,2221.0,US,YOUNGSVILLE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,16367743.0,xrm-20170930.xml,XRM US,XERIUM TECHNOLOGIES INC,B,108750728.0,487257000.0,US,Machinery-General Indust,,481.048,87.887,11.682,-14.646,2.318056016,9.700062258,58.35615248,2.064640147,-3.758670724,11.11434207,66.81518442,,497.101,-207.214,1.764870075,-2.580369893,24.715,17.253,,,,54.782,-27.5489931,-13.033,#VALUE!,#VALUE!,#VALUE!,1.764870075,#VALUE!,0.113880528,#VALUE!,1.89634006
0000860748-17-000102,KEMPER CORP,6331.0,US,CHICAGO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,51451359.0,kmpr-20170930.xml,KMPR US,KEMPER CORP,BBB-,3852368128.0,2765000000.0,US,Multi-line Insurance,,2723.4,,240.6,120.9,7.923497268,,840.8602151,7.990007534,7.430456548,,586.2903226,9.604770461,8053.2,1792.6,,0.340245864,240.6,45.7,,,80.6,,4.475358622,0,#VALUE!,#VALUE!,2.985111663,,#VALUE!,#VALUE!,#VALUE!,#DIV/0!
0001104659-17-064241,TEXTRON INC,3720.0,US,PROVIDENCE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,263420348.0,txt-20170930.xml,TXT US,TEXTRON INC,BBB,16808915968.0,14400999936.0,US,Diversified Manufact Op,38.1180448,14198,1513,530,307,5.270467836,-2.300995025,-56.73603505,2.973600232,0.804747708,-6.720098644,-7.972027972,1.907526529,12211,2518,9.339506173,1.178700361,953,1079,3094792500,5.477011494,174,1066,4.481823447,-423,0.307936639,2.045467614,5.477011494,9.339506173,6.126436782,0.075080997,0.253443002,2.252955083
0001091883-17-000050,CIRCOR INTERNATIONAL INC,3490.0,US,BURLINGTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,16500540.0,cir-20171001.xml,CIR US,CIRCOR INTERNATIONAL INC,B+,973259200.0,792082000.0,US,Metal Processors&Fabrica,51.00512309,661.71,50.605,-4.904,11.789,35.47528602,7.970629194,,12.10502508,-6.653437145,38.49964421,-39.66999323,-18.52487626,887.673,-417.152,7.466066686,-1.924535023,9.637,110.356,,0.89421917,10.777,20.568,0.523724581,-14.541,#VALUE!,#VALUE!,0.89421917,7.466066686,1.908508861,0.031083103,#VALUE!,0.662746716
0001158463-17-000097,JETBLUE AIRWAYS CORP,4512.0,US,LONG ISLAND CITY,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,320646948.0,jblu-20170930.xml,JBLU US,JETBLUE AIRWAYS CORP,BB,6162191872.0,7164999936.0,US,Airlines,28.70990734,7015,1446,196,1147,8.298065296,-4.828042328,81.67456556,5.775030157,6.479672619,-15.19061584,-23.97891963,37.60528603,9781,4834,24.1,,1398,303,,14.71578947,85,1000,21.49843553,-1202,#VALUE!,#VALUE!,16.44705882,24.1,11.76470588,0.142551675,#VALUE!,1.163061564
0001534701-17-000105,PHILLIPS 66,2911.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,506740487.0,psx-20170930.xml,PSX US,PHILLIPS 66,BBB+,55043293184.0,93037000704.0,US,Oil Refining&Marketing,26.056627,89300,3058,1816,5106,21.28880024,39.0823433,198.8269795,25.95559818,-10.89262542,39.38012762,31.00214938,-14.34295327,50225,23282,7.263657957,0.653526038,3648,3119,8101000000,8.052980132,438,1740,12.22434708,-1832,0.450314776,2.64911707,8.328767123,7.263657957,3.97260274,0.019484882,0.161294176,1.991266376
0000811596-17-000047,KAISER ALUMINUM CORP,3350.0,US,FOOTHILL RANCH,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,16903791.0,kalu-20170930.xml,KALU US,KAISER ALUMINUM CORP,BB+,1766603008.0,1430200000.0,US,Metal-Aluminum,4.307692308,1397.5,190.4,66,45.4,6.516720042,-26.37314734,-65.38461538,5.027807004,1.087892766,-10.94480823,-9.972284683,-0.457184273,1341.4,702.5,9.023696682,0.520698395,141.5,51.1,375000000,5.799180328,22.2,150.7,4.049912362,-75.5,0.377333333,1.969537815,6.373873874,9.023696682,6.788288288,0.10783542,0.27955867,1.874172185
0001029199-17-000078,EURONET WORLDWIDE INC,6099.0,US,LEAWOOD,228.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,52681034.0,eeft-20170930.xml,EEFT US,EURONET WORLDWIDE INC,BBB-,4239900160.0,2329512000.0,US,Commercial Serv-Finance,74.58811004,2252.422,361.027,194.083,156.845,16.82185999,11.29887183,-10.53144442,15.00075308,10.67075438,9.302093236,33.80391975,30.01704185,2272.1,331.549,17.64809112,2.685920684,291.318,819.144,,8.94409137,32.571,265.997,8.817974206,-97.235,#VALUE!,#VALUE!,8.94409137,17.64809112,8.166682018,0.118093768,#VALUE!,2.996019952
0001537667-17-000044,SELECT INCOME REIT,6798.0,US,NEWTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,89487371.0,sir-20170930.xml,SIR US,SELECT INCOME REIT,BBB-,1808587904.0,472438000.0,US,REITS-Single Tenant,5.77238E-15,468.103,293.938,90.255,66.906,2.465791454,0.759738689,3.44300432,1.319460528,33.8470051,-12.45487795,-30.71076721,5.080480037,4825.453,1514.242,3.474896263,1.242145325,222.885,658.719,,2.399967697,92.87,158.047,3.911274079,-132.63,#VALUE!,#VALUE!,2.399967697,3.474896263,1.70180898,0.337632957,#VALUE!,1.680502149
0000927653-17-000018,MCKESSON CORP,5122.0,US,SAN FRANCISCO,331.0,10-Q,20170930,2017,Q2,0,0,shares,0,shares,,208474459.0,mck-20170930.xml,MCK US,MCKESSON CORP,BBB+,30983913472.0,205442000000.0,US,Medical-Whsle Drug Dist,17.17850433,198533,8019,4340,5070,4.551700272,84.4,150.9670674,4.007145701,13.64545111,81.01580135,2.796773442,11.16517582,46718,-1651,25.45714286,-2.099808978,4744,2783,8548043000,15.30322581,308,7109,26.34680703,-404,0.55498083,1.065973687,15.4025974,25.45714286,23.08116883,0.035807649,0.182971082,11.74257426
0000936402-17-000039,SHIRE PLC,2834.0,IE,DUBLIN 2,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,908613457.0,shpgf-20170930.xml,SHP LN,SHIRE PLC,BBB-,38528290816.0,15354000128.0,US,Medical-Biomedical/Gene,,15160.6,4719.4,3457.9,4271.5,15.79534828,87.153755,1469.195483,33.02739414,39.06278455,94.27795159,73.66572886,21.90632619,14879.1,-16701.4,8.515698304,-1.198538786,4256.7,472.4,18077200000,7.353083434,578.9,2455.2,8.201682019,-798.8,0.235473414,3.83040217,7.353083434,8.515698304,4.241147003,0.161946097,1.214939076,5.328868302
0000310764-17-000164,STRYKER CORP,3841.0,US,KALAMAZOO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,374237631.0,syk-20170930.xml,SYK US,STRYKER CORP,A,64188588032.0,12730000128.0,US,Medical Products,27.20186435,12444,2932,961,1020,8.018667798,7.079013228,-39.66844287,9.880794702,8.848899531,8.112094395,12.2655854,7.191606116,11552,-665,11.10606061,-3.59599636,1559,2542,7387000000,6.311740891,247,2290,6.586958538,-598,0.211046433,2.519440655,6.311740891,11.10606061,9.271255061,0.184024429,0.639456371,2.607023411
0001099800-17-000034,EDWARDS LIFESCIENCES CORP,3842.0,US,IRVINE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,211619891.0,ew-20170930.xml,EW US,EDWARDS LIFESCIENCES CORP,BBB-,28754487296.0,3446600000.0,US,Medical Instruments,44.47064303,3435.3,1127.9,832.6,583.6,9.419346646,15.3706473,-14.72514086,15.91254176,14.03763844,37.14737354,22.62998076,19.84053572,4101.3,1361.7,56.67839196,0.650826956,1000.7,818.3,1350000000,43.13362069,23.2,1046,13.64544471,-168.1,0.741259259,1.19691462,43.13362069,56.67839196,45.0862069,0.30448578,0.329163924,5.953004164
0001065696-17-000057,LKQ CORP,5010.0,US,CHICAGO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,309044161.0,lkq-20170930.xml,LKQ US,LKQ CORP,BB,9483337728.0,10114829824.0,US,Distribution/Wholesale,50.71432834,9736.909,1077.521,339.81,533.744,10.52906778,2.975905834,13.24845587,13.4304967,13.16329074,11.14376307,6.627239102,15.8365747,5086.592,-73.627,11.25853908,35.40166693,518.9,279.766,3794005000,5.105273514,101.64,847.318,8.483130724,-179.09,0.136768402,3.521049706,5.105273514,11.25853908,8.336462023,0.087021251,0.745883491,2.897425875
0001572910-17-000053,PHILLIPS 66 PARTNERS LP,4610.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,110505502.0,psx-20170930.xml,PSXP US,PHILLIPS 66 PARTNERS LP,BBB,6157442560.0,913000000.0,US,Pipelines,,946,522,293,461,16.90140845,12.71929825,54.9132948,24.63768116,72.40147183,17.56756757,39.11832947,48.79829721,5149,1976,5.272727273,2.394308943,724,185,2875000000,7.098039216,101,406,7.458843947,-431,0.251826087,5.507662835,7.168316832,5.272727273,4.01980198,0.429175476,0.558360847,1.679814385
0000906345-17-000044,CAMDEN PROPERTY TRUST,6798.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,92675143.0,cpt-20170930.xml,CPT US,CAMDEN PROPERTY TRUST,BBB+,7769858560.0,920483984.0,US,REITS-Apartments,,909.072,500.067,135.57,196.422,3.983642484,2.676401978,-75.28076619,2.916413358,2.144981215,0.907847157,12.99083383,0.200342792,6173.748,3561.944,5.640659192,,434.656,368.492,2209771000,4.264510812,86.75,236.093,4.280457168,-299.086,0.196697305,4.418949861,5.010443804,5.640659192,2.721533141,0.259707702,0.357930223,1.453280996
0001552033-17-000067,TRANSUNION,7320.0,US,CHICAGO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,182400000.0,ck0001552033-20170930.xml,TRU US,TRANSUNION,BB+,12732800000.0,2016300000.0,US,Commercial Serv-Finance,,1933.8,702.7,332.7,441.2,14.94128378,22.48500999,165.3552554,13.42600739,14.021075,24.21778328,71.20377322,,923.9,-2370,7.790465632,-1.034307659,468,115.8,,5.342465753,87.6,464.7,12.74658629,-135.3,#VALUE!,#VALUE!,5.342465753,7.790465632,5.304794521,0.240304065,#VALUE!,3.458980044
0001219601-17-000034,CROWN HOLDINGS INC,3411.0,US,PHILADELPHIA,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,134272870.0,cck-20170930.xml,CCK US,CROWN HOLDINGS INC,BB,5941770240.0,8993999872.0,US,Containers-Metal/Glass,77.79949414,8698,1324,262,323,8.465991317,3.220738413,-41.60305344,4.997585707,-1.380107494,4.416403785,2.141678475,-1.257065628,7145,-2595,5.884444444,-3.322498945,760,424,9141239344,3.015873016,252,1077,6.627821191,-498,0.083139711,6.904259323,3.015873016,5.884444444,4.273809524,0.123821568,1.279389691,1.526104418
0001193125-17-322890,NATIONAL OILWELL VARCO INC,3533.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,380032211.0,nov-20170930.xml,NOV US,NATIONAL OILWELL VARCO INC,BBB+,16109899776.0,7358000128.0,US,Oil Field Mach&Equip,62.21248631,7304,421,640,-237,8.158165515,,92.42236025,0.730933664,-27.10125735,,-10.10853104,,10678,4632,4.340206186,0.58344086,832,1437,2732000000,8.156862745,102,-277,-0.439119207,-192,0.304538799,6.489311164,8.156862745,4.340206186,-2.715686275,-0.037924425,0.255853156,4.333333333
